filename,sentence,sentence_order,argument_type,rationale
DJ_3076_naturopathy_con_JL_implicit.trs.txt,So why is this the case?,12,OTH,Transition to rationale  not an argument.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,I think we need to start by talking about like what we really value as like a in a free society and what we should be allowed to do with our bodies.,13,C,Establishes personal autonomy as a principle behind the position.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,"Because if there is anything that we should have control over, its being able to like make medical decisions, which are a really intimate thing, over our bodies and our health.",14,C,Reinforces autonomy logic with bodily integrity.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,Because that's a very important thing to you personally and you shouldn't you should have minimal government involvement in those kinds of individual decisions that people are making.,15,G,Supports the autonomy warrant with emotional/personal significance.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,"And I think that in general people are like autonomous and people are rational and people have brains, and they can make choices if they want to.",16,C,General philosophical justification for personal choice.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,"And if naturopathy is something they want to pursue, then they might have some reason or and it might be a good reason.",17,W/Q,Introduces individual choice as a reason to not ban.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,"Moreover, or it might be a bad reason but that's fine too.",18,W/Q,Acknowledges subjectivity of individual motives.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,Moreover it might be like a religious reason or spiritual reason.,19,W/Q,Gives possible rationales behind naturopathy choices.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,Things that the government certainly shouldn't have any business in mandating that people have to go against religious or spiritual beliefs.,20,W/Q,Suggests those motives are outside government jurisdiction.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,"But to apply this a little bit more, I think that it's very important that, in these particular cases that we prioritize people's autonomy to do what they want with their bodies for the medical decisions.",21,C,Introduces harm-based argument against banning.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,"Because keep in mind that this is really hurting anyone else in society, it's only going to be, the worst case scenario is that the person who is like engaging in naturopathy as their medical treatment is going to not get better, or maybe they're even going to get sick.",22,G,Provides basis for claim  people are harmed.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,The worst case scenario is that person's going to die.,23,W/Q,Offers dramatic example of harm from lack of access.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,"In which case, oh well, the government shouldn't be in the business of deciding how people live their lives down to like the like essence of like medical decisions, especially in that like you probably have a right to die as you see fit anyway in a lot of ways.",24,W/Q,Reiterates blame on government for overreach.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,And that certainly it's not the government's place to say how you should put a value on your life.,25,C,Asserts that government should not be deciding health choices.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,"Whether you want to live longer or shorter, if that means necessarily trade off with going against religious or spiritual beliefs that you may have.",26,W/Q,Justifies individual authority over health decisions.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,The government isn't a place to put like any kind of moral value on what people wanna do with their lives and how they want to live with their how they want to live their lives.,27,W/Q,Argues against moral imposition by the state.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,So like the worst case scenario is that these treatment simply don't work and that's unfortunate for people.,28,W/Q,Restates the harm scenario.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,"But it's really like naive to think that people who go in for like naturopathy treatment don't like, aren't aware of possible risks and things like that.",29,OTH,Counters the common argument that people reject mainstream medicine.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,In the same way that when people go to get traditional medical treatments people are aware of both possible benefits and side effects of treatment.,30,G,Provides comparative evidence supporting the rebuttal.
DJ_3076_naturopathy_con_JL_implicit.trs.txt,So for all those reasons I think that we should leave it to people to decide their own medical treatments and not ban naturopathy.,31,C,Final summary statement supporting the core position.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,We should not ban naturopathy and I want to start by talking about what we can do because there's a lot of things that we can do short of actually fully banning something.,1,C,Asserts central position and introduces the scope.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,We can obviously regulate it and we can regulate in a lot of ways.,2,G,"Suggests alternatives to banning, forming the basis of the argument."
DJ_3076_naturopathy_con_TL_implicit.trs.txt,"We can regulate it so that they can't maybe call themselves formal doctors, we can regulate it so that maybe like kids don't have the same level of access to it because we don't think that it's safe for them.",3,G,Continues outlining possible regulatory measures.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,There's all kinds of regulations and the specifics are that important but that's not what this debate is about.,4,W/Q,"Downplays the need to specify particular rules, highlighting the point is flexibility."
DJ_3076_naturopathy_con_TL_implicit.trs.txt,This is a debate about whether a fully grown consenting adult in the best of circumstances given the facts and the information can't make their own choices about what they do with their own medicine.,5,C,Reframes the issue around autonomy.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,And I think that this is obviously a situation where you should err on the side of individual rights make their own medical choices and you should not therefore ban naturopathy in its entirety.,6,C,Reasserts the position in favor of individual choice.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,So I want to start by talking about what are some of the legitimate reasons why somebody may want to pursue naturopathy.,7,W/Q,Discourse transition; not making an argument itself.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,It may first be because of spiritual or religious preferences that somebody has that favor specific kinds of medicine over others and that's that's that's a view that people are obviously entitled to do and it's their right to have and that's fine.,8,G,States a reason individuals choose naturopathy.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,Further people may be mistrustful of traditional medicine for whatever reasons.,9,W/Q,Offers another rationale for preferring naturopathy.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,"Maybe they're a conspiracy theorist, maybe they just don't trust doctors because maybe some treatment that they had in the past was botched.",10,G,Adds examples to support varied motivations.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,There's all kinds of reasons that people have and that can be personal and that's fine.,11,W/Q,General summary claim of previous grounds.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,So that was our first the reasons why somebody may want naturopathy.,12,W/Q,"Meta-discourse; summary, not a claim or argument."
DJ_3076_naturopathy_con_TL_implicit.trs.txt,Next I want to talk about why it's legitimate choice to make people a right that people have the choice to make because obviously there are some things that you can regulate if people are acting off of inexact information or it's a coercive situation or whatever but oftentimes medical decisions may not necessarily function this way.,13,G,Introduces a new point; not itself an argument.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,If you're getting medical decisions generally it's a more rational decision it's something that you think about in advance it's not like this spur of the moment kind of thing.,14,W/Q,"Explains that most medical decisions are deliberate, supporting the legitimacy argument."
DJ_3076_naturopathy_con_TL_implicit.trs.txt,"You usually contemplate it a little bit more but beyond that there's also just like a basic right to like pursue medical treatments the way in which you choose like if you want to get an abortion you should have that right, if you want to get some kind of surgery or not get some kind of surgery you should have that right.",15,W/Q,Reinforces thoughtful decision-making.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,"but at the very base of this, the the the worst extent of this is that maybe you could die if you end up getting naturopathy like.",16,G,Acknowledges potential downside.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,the worst case scenario is that naturopathy means that you're not going to get cured and you're going to die if it's a particularly extreme case.,17,G,Presents the most severe potential consequence.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,but even in that case I don't know why it's the government's place to decide on behalf of a person how they should live their life.,18,W/Q,Argues for autonomy despite risk.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,"because if you're like a spiritual person and you'd rather die early but but die in line with your spiritual beliefs than live a longer life going against what you believe like deeply, then that should be your choice to make as an individual.",19,G,Justifies prior claim using personal choice rationale.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,"like it really doesn't matter to society honestly to be like like real talk here if, like any individual person dies.",20,W/Q,Suggests that personal health decisions dont have broad social consequences.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,It's a tragedy if people die outside of their own control.,21,W/Q,"Adds nuance, acknowledging unintentional deaths are different."
DJ_3076_naturopathy_con_TL_implicit.trs.txt,it's a tragedy of people die if they don't want to die.,22,W/Q,Further clarifies the type of tragedy being considered.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,"but if somebody like is like like prepared, if they're like internally accepting and ready, then that should really be like a choice that people can make on like on their own and like, obviously, like there's a lot of things, like like you want to make sure that, like you're preventing things from like suicides and things like that,",23,W/Q,Supports autonomy-based argument if intent is present.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,"but like in the best of scenarios, when it's like a decision that people are making on their own medical treatments, this is fine, especially given that most situations aren't nearly as extreme as that case, when most of the time there really isn't a cost",24,C,Summarizes pro-naturopathy stance under ideal conditions.
DJ_3076_naturopathy_con_TL_implicit.trs.txt,So for all those reasons don't ban naturopathy.,25,W/Q,Final summary of the position supported by the prior claims and grounds.
DJ_3076_naturopathy_pro.trs.txt,We should ban naturopathy because it is dangerous and because it results in doctor so called doctors abusing the trust that people put in them and giving them things that are incredibly harmful.,1,C,Central thesis asserting a position.
DJ_3076_naturopathy_pro.trs.txt,So let's start by talking about what the justification for this ban is in the first place and I think this is pretty straightforward.,2,C,Framing question  not an argument.
DJ_3076_naturopathy_pro.trs.txt,"Just to start, governments generally should be able to ban things if they're incredibly dangerous things.",3,W/Q,Justifies state power to regulate based on danger.
DJ_3076_naturopathy_pro.trs.txt,We ban a whole lot of things that are incredibly dangerous.,4,G,Provides precedent for banning harmful items.
DJ_3076_naturopathy_pro.trs.txt,We ban you can't have like machine guns.,5,G,Concrete example of banned dangerous item.
DJ_3076_naturopathy_pro.trs.txt,You can't have like bombs.,6,G,Another example supporting precedent.
DJ_3076_naturopathy_pro.trs.txt,You can't have heroin for the most part.,7,G,Yet another example reinforcing the pattern.
DJ_3076_naturopathy_pro.trs.txt,You can't have a whole lot of things that are dangerous because you shouldn't be able to use them.,8,G,Reinforces harm as a reason for regulation.
DJ_3076_naturopathy_pro.trs.txt,"We also regulate in the same way, not just the ability of people to like consumer use dangerous things, but we also consume the sale of these dangerous things as well.",9,W/Q,Introduces analogous regulation in medicine.
DJ_3076_naturopathy_pro.trs.txt,"so you're not allowed to put like arsenic in some kind of like, some kind of trendy new food, like all natural food that uses arsenic, instead of like high fructose corn syrup or whatever non-GMO or something like that.",10,W/Q,Example of regulation of ingredients.
DJ_3076_naturopathy_pro.trs.txt,Like you can't you're not allowed to put like these kinds like dangerous substances into foods or medicines or things that are supposed to be marketed to people as such.,11,G,Reinforces previous point with analogy.
DJ_3076_naturopathy_pro.trs.txt,So given this basis of a justification let's just talk why does naturopathy fulfill this very clear justification.,12,W/Q,Discourse transition  introduces evaluative question.
DJ_3076_naturopathy_pro.trs.txt,This bar that you need to meet for banning something and it's very straightforward.,13,W/Q,Establishes the threshold for justification.
DJ_3076_naturopathy_pro.trs.txt,It meets it in two ways.,14,C,Asserts that naturopathy meets the banning threshold.
DJ_3076_naturopathy_pro.trs.txt,"It first meets it because it doesn't actually solve the problems or purports to solve as medicine so in a lot of ways besides being dangerous, it's also false advertising.",15,G,Introduces the ineffectiveness argument.
DJ_3076_naturopathy_pro.trs.txt,"But you go to a doctor because you're sick, maybe you have the flu and you want to have the you wanna have the flu go away because you can't go to work, you you don't want to get other people sick, whole lots of problems here.",16,G,Describes a vulnerable patient situation.
DJ_3076_naturopathy_pro.trs.txt,"So you go to the doctor and you get prescribed something or you get told what you can do to help the situation blah blah blah, and if the doctor gives you something that doesn't solve the problem at all, then that's obviously horrible.",17,W/Q,Illustrates the harm of ineffective treatment.
DJ_3076_naturopathy_pro.trs.txt,The doctor took your money and ran off with it and your problem wasn't fixed.,18,G,Exaggerates for emphasis on fraud.
DJ_3076_naturopathy_pro.trs.txt,"And that's really bad because rather than just having your money taken from you, you're also in a situation where your literal health problem isn't being solved.",19,G,Justifies previous grounds by explaining the consequence of inaction.
DJ_3076_naturopathy_pro.trs.txt,So obviously that's really bad.,20,W/Q,Restates the negative impact for emphasis.
DJ_3076_naturopathy_pro.trs.txt,Beyond that there's also the problems of of you can even see these medicines so called medicine sometimes create additional problems.,21,W/Q,Introduces second prong: harm from naturopathy.
DJ_3076_naturopathy_pro.trs.txt,So whether it's putting actively harmful ingredients into something or various kinds of treatments that aren't really medically advisable at all that can actually make things worse you could be actively making people more unsafe by giving them dangerous things with this kind of treatment.,22,W/Q,Concrete risks posed by naturopathic products or advice.
DJ_3076_naturopathy_pro.trs.txt,But the final thing that I want to talk about is the trust that people put into doctors and how this breaks that trust because I think that people have a unique trust in doctors.,23,C,Points to professional ethics breach.
DJ_3076_naturopathy_pro.trs.txt,Obviously medicine is an incredibly tactical and specialized knowledge.,24,OTH,Highlights complexity and risk of medical field to justify strict standards.
DJ_3076_naturopathy_pro.trs.txt,There's a reason you have to go to school for like basically like a decade in order to become a doctor.,25,W/Q,Supports the claim by referring to education requirements.
DJ_3076_naturopathy_pro.trs.txt,Between medical school and trainings after medical school and all these kinds of things.,26,OTH,Reinforces the preparation needed.
DJ_3076_naturopathy_pro.trs.txt,"It's very difficult become a doctor because there's a high level of knowledge and the conventional medicines that we prescribe, modern medicines, go under a heavy heavy scrutiny.",27,G,Explains why those barriers to entry exist.
DJ_3076_naturopathy_pro.trs.txt,They have to be tested in a myriad of ways.,28,OTH,Describes accountability measures.
DJ_3076_naturopathy_pro.trs.txt,"They're reviewed across all kinds of different people, all different levels of trials, all different kinds of levels of scientific study unlike this nonsense like that is being propagated as so called medicine by like sham doctors.",29,W/Q,Continues supporting the claim about standards.
DJ_3076_naturopathy_pro.trs.txt,They are essentially abusing the trust and being able to even call themselves doctors is definitely it's misleading to what people are actually getting.,30,C,Asserts unethical behavior among naturopaths.
DJ_3076_naturopathy_pro.trs.txt,"So for all those reasons, we should ban naturopathy.",31,C,"Final summary statement, reiterating position."
DJ_3163_asylum_pro.trs.txt,We should limit the right of asylum because of issues of feasibility and because of issues of fairness.,1,C,States the main position of the speaker.
DJ_3163_asylum_pro.trs.txt,So let's start by talking about issues the feasibility.,2,W/Q,Transitional sentence introducing the first point; not an argument on its own.
DJ_3163_asylum_pro.trs.txt,And this is important because the sad reality is is that too many people are eligible for asylum.,3,G,Asserts the importance and the negative effect of immigration.
DJ_3163_asylum_pro.trs.txt,You can get asylum for a lot of reasons.,4,W/Q,Describes the scope of asylum eligibility.
DJ_3163_asylum_pro.trs.txt,"You can get it because of religious persecution, you could get it because of racial or ethnic persecution, you can get it because of gender based persecution, you can get it because of political persecution.",5,G,Supports the previous sentence with examples.
DJ_3163_asylum_pro.trs.txt,"And that's really important, how wide it is.",6,W/Q,Highlights the significance but implicitly suggests a concern about breadth.
DJ_3163_asylum_pro.trs.txt,"Because when you're talking about all of those different types of persecution, you're talking about likely billions of people that face one form or another of persecution.",7,G,Explains the implication of having broad eligibility criteria.
DJ_3163_asylum_pro.trs.txt,"And that's important because the places in which these people would want to go to, developed countries, like places like the united states, simply don't have the capacity to take in all of these people who are being persecuted and while it's like obviously a really sad thing, it's just simply the way reality is.",8,G,Justifies the concern by referencing destination countries limitations.
DJ_3163_asylum_pro.trs.txt,Because there's first of all like space issues.,9,G,Lists a specific resource constraint.
DJ_3163_asylum_pro.trs.txt,You can't just like put people in like the middle of some open space of land in wyoming.,10,W/Q,Explains the practical challenge of housing asylum seekers.
DJ_3163_asylum_pro.trs.txt,"You'll have to give these people you have to give people who immigrate resources, you have to like help them acclimate, you have to possibly they might be dependent on social services and things like that.",11,W/Q,Asserts the need to provide shelter.
DJ_3163_asylum_pro.trs.txt,There is a lot of like resources that go up into this.,12,W/Q,Points out the burden on resources.
DJ_3163_asylum_pro.trs.txt,And that's a problem because when you have asylum that exists it's essentially just like a free pass in order to get into a country.,13,G,Connects resource strain with the policy mechanism.
DJ_3163_asylum_pro.trs.txt,And you can bypass normal immigration processes.,14,C,Argues that asylum can be misused to circumvent standard procedures.
DJ_3163_asylum_pro.trs.txt,So I think that that's like a big problem.,15,C,Reaffirms the central concern in subjective terms.
DJ_3163_asylum_pro.trs.txt,But the second thing is about an issue of fairness.,16,OTH,Transitional sentence introducing the second main point.
DJ_3163_asylum_pro.trs.txt,"Because when we're talking about the ability to basically bypass the normal immigration process, to just get like accepted to the new country, I think this is unfair to a lot of people who aren't necessarily persecuted but are still pretty poor off.",17,C,Sets up a justification for the fairness concern.
DJ_3163_asylum_pro.trs.txt,"Because just because there's not somebody trying to kill you on the basis of your religion or more likely someone who's like not giving you the right to vote or the right to like maybe get some kind of job because of your religion or something like that, isn't really all that fair compared to somebody who simply doesn't have economic opportunities in their country.",18,G,"Describes a criterion that may or may not apply, as part of fairness."
DJ_3163_asylum_pro.trs.txt,Somebody who simply is like in a really bad situation in their country.,19,W/Q,Suggests other hardship scenarios not covered by asylum.
DJ_3163_asylum_pro.trs.txt,Because there's a lot of people.,20,G,Reinforces the argument by appealing to volume.
DJ_3163_asylum_pro.trs.txt,"Like anyone who's emigrating is, well I'm not anyone, but most people who are emigrating are doing it because they want to have better chances, a better life in a new place.",21,G,Emphasizes blurry lines between economic and political hardship.
DJ_3163_asylum_pro.trs.txt,"And it's not really fair that some people get to essentially just because of like , they just because they happen to fall under a category of asylum they get to go into a place.",22,G,Expresses the fairness issue central to the argument.
DJ_3163_asylum_pro.trs.txt,"Like a lot of people when they emigrate, especially like like in america, a lot of people immigrate to america illegally and sometimes people don't even know they qualify for asylum.",23,W/Q,Offers regional example to support the claim.
DJ_3163_asylum_pro.trs.txt,And but they're emigrating anyway.,24,G,Continues the point that people move even without asylum qualification.
DJ_3163_asylum_pro.trs.txt,Because like people oftentimes emigrate for more murky reasons than just like a black and white like you're falling into a group of asylum or not.,25,G,Explains the real driver for many migration decisions.
DJ_3163_asylum_pro.trs.txt,"And that's like important because the people who don't qualify asylum, especially when you can only take in a limited number of people because of limited resources, the people who wouldn't traditionally qualify for asylum deserve a chance at like deserve like a more equitable chance in immigration as well.",26,G,Asserts a misalignment between asylum policy and actual need.
DJ_3163_asylum_pro.trs.txt,So for all those reasons we should limit the right of asylum.,27,C,Concludes the argument by restating the central position.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,We should not abolish the american jobs act because it's pretty important and it's something that we should keep for a couple of reasons.,1,C,Central position arguing against abolishing the act.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"So first, we should keep the american jobs act because it supported some good projects.",2,C,Reinforces central position with specific justification.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,It secured a lot of funding for things like infrastructure projects which I think are pretty important.,3,C,Provides factual support showing benefits of the act.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,They're pretty important for a couple of reasons.,4,W/Q,Suggests importance but not definitive  hedges the claim.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"First, because infrastructure projects are generally good for the economy.",5,G,Connects infrastructure to broad beneficial outcomes.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"They create long term economic growth by fostering efficiency, ease of travel and transportation between markets.",6,OTH,Provides detailed explanation supporting the warrant about infrastructure benefits.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,So all of those things are good but it's also good because it's nice from a quality of life standpoint.,7,G,Adds practical political reason  people prefer good infrastructure.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,Like america has pretty trash infrastructure and that like annoys or aggravates most people.,8,G,States current state as justification for continuing support.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,People don't like that we don't have high speed trains going anywhere.,9,G,Specific evidence supporting dissatisfaction with infrastructure.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,People don't like that our subway systems are very outdated and decrepit.,10,G,Continues building list of grievances.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,People don't like that our bridges are in critical condition.,11,G,Adds another example to the cumulative case.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,People don't like that roads are constantly pothole-ridden.,12,G,Final item in the list of infrastructure problems.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"So you know, infrastructure projects and spending are pretty good things, widely popular.",13,W/Q,Restates prior examples to reinforce infrastructure investment as good.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,No reason why we should just cut it now but the next thing that the american jobs act did that was very good is it established additional funding for a lot of additional public sector workers.,14,C,Extends the argument  it's not just infrastructure that matters.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"So people like public school teachers got funding from it, firefighters got funding from it, like plenty a important public service workers got their like entities got funding under this and that's important because oftentimes these people don't get paid enough as is or if they do you get paid like a decent amount of money , their agree economic insecurity.",15,G,Specific beneficiary showing acts broader relevance.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,There is a fear that their jobs may go away at the at any kind of recession or on a political whim and that's not fair to these people and that's certainly not going to encourage people to do these jobs which are important jobs.,16,G,Supports the prior point by highlighting precarious situation.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,So you want to make sure that you protect funding for them as well.,17,W/Q,Provides moral and practical justification for maintaining funding.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"So the final thing that I want to talk about is the comparative about even if there was some kind of hypothetical money problem to which it was just not possible for us to keep spending this money on helping the economy and people's lives, I think that there's things that are it's much better that we cut funding for other things than these things.",18,C,"Transitional sentence  introducing a new section, not an argument in itself."
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"First, you can well there's like several there's actually three options.",19,OTH,Continues transition  listing possible funding mechanisms.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"First, you can just take out loans, you can deficit spend, there's no real reason why you can't do those kinds of things.",20,W/Q,Suggests a viable funding mechanism.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,A lot of people a lot of governments deficit spend.,21,OTH,Normalizes the practice of deficit spending by referencing global precedent.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,It's not really that big of a deal.,22,W/Q,"Downplays concerns over deficit spending, with hedging tone."
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"Secondarily, you can raise taxes on the rich.",23,G,Offers another funding strategy.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,I don't really see any reason why that's a bit of a problem.,24,W/Q,Counters anticipated objections to tax increases.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,Politically people might not politically rich people and politicians won't like it but I think it's a pretty solid idea.,25,C,Acknowledges and softens a likely counterargument.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,You can also cut money from prisons.,26,W/Q,Presents an alternative budget adjustment method.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,You can cut money from police forces.,27,G,Adds another budgetary option.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,You can cut money from the military.,28,G,Further elaborates budget reallocation strategies.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,There's trillions of dollars that you can cut from there and those look like pretty good places.,29,OTH,Supports feasibility of previous points with rough estimation of potential funds.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,I'd much rather have working roads.,30,C,Personal preference statement reinforcing infrastructure priority.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,I'd much rather have well funded public schools than like widespread prisons or having like a billion of like a billion of this new and up-to-date missile that kill more people.,31,W/Q,Parallel preference to support funding education.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,Those are priorities that I'm perfectly fine defending.,32,C,Personal values backing previously discussed funding mechanisms.
DJ_3166_jobs-act_con_WS_implicit.trs.txt,"So for all those reasons, don't abolish the american jobs act.",33,W/Q,Summative conclusion that ties all prior arguments into a final recommendation.
DJ_3168_year-round-school_pro.trs.txt,We should have year round schooling because it'll be better for the students who will be able to better enjoy their vacations and it'll also be better for actual learning.,1,C,States the primary stance with a reason.
DJ_3168_year-round-school_pro.trs.txt,"So for starters, year round school obviously doesn't just mean that you go to school everyday of the year and you get rid of the summer.",2,W/Q,Clarifies a potential misconception and moderates expectations.
DJ_3168_year-round-school_pro.trs.txt,"We probably should have a similar number of days off, a similar number of vacations for people but now those can be better spread out.",3,W/Q,Suggests policy direction within a moderated frame.
DJ_3168_year-round-school_pro.trs.txt,"So instead of getting just those three weeks, a spring break, and a winter break, and a couple of random holidays, now you can actually get more substantive vacation.",4,W/Q,Describes specific changes under the year-round model.
DJ_3168_year-round-school_pro.trs.txt,So maybe instead of getting just thursday and friday off for thanksgiving you get the whole week off.,5,W/Q,Provides a tangible example of scheduling changes.
DJ_3168_year-round-school_pro.trs.txt,Maybe instead of just getting instead of getting two weeks off for winter break you get a month off.,6,G,Further supports the altered structure by giving another example.
DJ_3168_year-round-school_pro.trs.txt,Maybe you get a month in the summer instead of three months and it would basically be a redistribution of the days off.,7,G,Highlights a core feature of the year-round format.
DJ_3168_year-round-school_pro.trs.txt,And I think that that would probably be a whole lot better for a couple of reasons.,8,C,Opinion-based positive judgment on the system.
DJ_3168_year-round-school_pro.trs.txt,"First, because I think kids will like it more.",9,C,Offers a value-based reason why year-round might be preferred.
DJ_3168_year-round-school_pro.trs.txt,"Most kids aren't going to be like losing the sacrifice of going to summer camp or something like that because most kids can't afford that and most kids, when they're going on some kind of trip or vacation, it's usually something that's a lot shorter, it's usually something that you can do within the confines of a month.",10,G,Supports the above warrant by minimizing the importance of traditional summer.
DJ_3168_year-round-school_pro.trs.txt,You don't really need a whole summer to do that.,11,W/Q,Further justification for shortening summer break.
DJ_3168_year-round-school_pro.trs.txt,"And most of the time, the people that get affected the most are people who are just kind of sitting around all summer because they don't really have opportunities to do a whole lot of other things with their time over their summer.",12,G,Counters likely objection by shifting perceived burden.
DJ_3168_year-round-school_pro.trs.txt,"Their parents work, so they're kind of just sitting around and they would probably be a whole lot better served.",13,W/Q,Provides evidence to support the rebuttal  it's not beneficial downtime.
DJ_3168_year-round-school_pro.trs.txt,"And I think people, the students themselves would probably like this is if they were given more breaks where they can recharge their batteries.",14,C,Suggests support from the affected group.
DJ_3168_year-round-school_pro.trs.txt,Because being a student is pretty stressful.,15,G,Justifies previous claim by highlighting student mental load.
DJ_3168_year-round-school_pro.trs.txt,"You have a lot of things, you're taking a lot of classes, you have to do work when you get home usually you have extracurricular activities, you may have a job too, it's certainly no walk in the park being a kid especially if you're like being pushed academically or you're doing a sport or something like that.",16,W/Q,Provides concrete stressors experienced by students.
DJ_3168_year-round-school_pro.trs.txt,You have a lot of things that you're usually doing so getting vacation days is nice and it's nice to have more than just a couple of days a year or two big breaks a year and then summer break.,17,W/Q,Continues the explanation of stress.
DJ_3168_year-round-school_pro.trs.txt,"It would probably be nice if those things were more spread out because people get burned out and in order to recover from the burn out you don't really need a whole summer, you only need maybe a couple of days or a week and that's something that I think from a health standpoint would be a lot better for kids.",18,C,Suggests that better distribution of breaks helps manage stress.
DJ_3168_year-round-school_pro.trs.txt,"But also there's the obvious benefits of memory and learning,",19,W/Q,Introduces a new reason to support year-round schooling.
DJ_3168_year-round-school_pro.trs.txt,one of the biggest complaints that a lot of teachers have- and it makes a whole lot of sense- is that people forget things and you have to spend a and you have to spend like the,20,G,Introduces the educators' perspective.
DJ_3168_year-round-school_pro.trs.txt,"two of school just reviewing old material,",21,G,Continues detailing the inefficiency teachers face.
DJ_3168_year-round-school_pro.trs.txt,"three or more months just not studying or not really doing anything for school, you're probably going to forget those things and that's going to be pretty helpful in harmful or detrimental to your learning",22,W/Q,Explains why review is necessary  connects time away to memory loss.
DJ_3168_year-round-school_pro.trs.txt,But the final thing is that the idea of having a summer vacation and the winter break and things like the current system of vacation is pretty archaic.,23,C,Suggests traditional break model no longer suits modern needs.
DJ_3168_year-round-school_pro.trs.txt,It was like designed around the harvest basically like there's no real reason why we have vacations when we do.,24,W/Q,Gives historical context for why the model was created.
DJ_3168_year-round-school_pro.trs.txt,It's just kind of something that's always existed so there's no real reason why we shouldn't try to get some reform through.,25,C,"Supports outdatedness argument by showing it's tradition-based, not logic-based."
DJ_3168_year-round-school_pro.trs.txt,So for all those reasons we should have year round school.,26,C,Summarizes and concludes the argument in favor of year-round schooling.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,We should not prohibit tower blocks.,1,C,States the main stance clearly.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,We should keep building them.,2,C,Reinforces the central argument in affirmative terms.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,Maybe we should even build more of them.,3,C,Extends the original claim by suggesting expansion.
